name,link,price_usd,mark_price_usd,star_rating,colour,seller_name,review_count,sku_id,hero_image
Fashionable Bowknot & Imitated Pearl Detail Pointed Toe Cutout Flat Shoes,https://us.shein.com/Fashionable-Bowknot-Imitated-Pearl-Detail-Pointed-Toe-Cutout-Flat-Shoes-p-20914932.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,16.35,25.7,0.0,Baby Pink,N/A,1000+, sx2208096565157166,//img.ltwebstatic.com/images3_pi/2023/08/03/bd/16910406395ccfa31752e5477fd47e7ad58e1e25eb_thumbnail_900x.webp
"1 Pairs Heel Grips Liner Cushions Inserts For Loose Shoes, Heel Pads Snugs For Shoe Too Big Men Women, Filler Improved Shoe Fit And Comfort, Prevent Heel Slip And Blister",https://us.shein.com/1-Pairs-Heel-Grips-Liner-Cushions-Inserts-For-Loose-Shoes-Heel-Pads-Snugs-For-Shoe-Too-Big-Men-Women-Filler-Improved-Shoe-Fit-And-Comfort-Prevent-Heel-Slip-And-Blister-p-19006404.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,1.4,2.1,0.0,Black,N/A,1000+, sx2307042110289580,//img.ltwebstatic.com/images3_spmp/2023/07/04/1688479331eced86533c4204e05a2691d593e8830d_thumbnail_900x.webp
"Rhinestone & Chain Decor Litchi Embossed Loafers, Khaki Fashionable Rhinestone Ballet Flats With Metallic Chain Decoration",https://us.shein.com/Rhinestone-Chain-Decor-Litchi-Embossed-Loafers-Khaki-Fashionable-Rhinestone-Ballet-Flats-With-Metallic-Chain-Decoration-p-11107364.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,8.9,15.7,0.0,Khaki,N/A,1000+, sx2207149101761383,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
Fashionable Bowknot Round-Toe Chunky Heel Sandals,https://us.shein.com/Fashionable-Bowknot-Round-Toe-Chunky-Heel-Sandals-p-33145985.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,21.0,26.4,0.0,Red,N/A,1000+, sx2303026647790362,//img.ltwebstatic.com/images3_pi/2024/04/10/7f/17126802328405058fb05d0b21636c8d028127ecb5_thumbnail_900x.webp
"Women Plaid Pattern Point Toe Flat Mules, Elegant Outdoor Flats",https://us.shein.com/Women-Plaid-Pattern-Point-Toe-Flat-Mules-Elegant-Outdoor-Flats-p-14278926.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,10.6,12.8,0.0,Multicolor,N/A,1000+, sx2301294990458899,//img.ltwebstatic.com/images3_pi/2023/03/27/1679901755b2338d484ef76e92adfce374a25a4a89_thumbnail_900x.webp
"Women Ribbed Chunky Heeled Sandals, Elegant Brown Fabric Mule Sandals",https://us.shein.com/Women-Ribbed-Chunky-Heeled-Sandals-Elegant-Brown-Fabric-Mule-Sandals-p-15625586.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,14.3,18.0,0.0,Brown,N/A,1000+, sx2303043394529696,//img.ltwebstatic.com/images3_pi/2023/05/16/1684227736556fef7f089481ccfe4c6fad6b90d09b_thumbnail_900x.webp
"Women's Fashionable Flat Casual Shoes, Sandals And Comfortable Slippers",https://us.shein.com/Women-s-Fashionable-Flat-Casual-Shoes-Sandals-And-Comfortable-Slippers-p-30365719.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,9.2,11.5,0.0,Green,N/A,1000+, sx2304279446593212,//img.ltwebstatic.com/images3_pi/2024/02/21/07/17085132045c9cb3d947e73bbe1e82ad4cef870052_thumbnail_900x.webp
Women Faux Pearl & Bow Decor Ankle Strap Point Toe Pumps,https://us.shein.com/Women-Faux-Pearl-Bow-Decor-Ankle-Strap-Point-Toe-Pumps-p-11240677.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,20.8,25.7,0.0,White,N/A,1000+, sx2208096565152777,//img.ltwebstatic.com/images3_pi/2022/08/10/16601086665854f4982edc163843d188ee158fe74f_thumbnail_900x.webp
"Elegant White Sandals For Women, Snakeskin Embossed Cut Out Design Slide Sandals",https://us.shein.com/Elegant-White-Sandals-For-Women-Snakeskin-Embossed-Cut-Out-Design-Slide-Sandals-p-15774666.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,8.1,10.2,0.0,White,N/A,1000+, sx2207042244284005,//img.ltwebstatic.com/images3_pi/2023/05/08/1683538916dc8531b636d7bb3ca3e35545bf4b2905_thumbnail_900x.webp
"Funky  Mule Sandals For Women, Crocodile Embossed Chunky Heeled Sandals",https://us.shein.com/Funky-Mule-Sandals-For-Women-Crocodile-Embossed-Chunky-Heeled-Sandals-p-15382538.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,19.3,24.3,0.0,Orange,N/A,1000+, sx2303230588980618,//img.ltwebstatic.com/images3_pi/2023/04/27/16825815437caa353daa0debfe517aa1f0899731ff_thumbnail_900x.webp
"Women Braided Detail Chunky Heeled Sandals, Elegant White Mule Sandals",https://us.shein.com/Women-Braided-Detail-Chunky-Heeled-Sandals-Elegant-White-Mule-Sandals-p-13458207.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,16.2,20.4,0.0,White,N/A,1000+, sx2209043555003844,//img.ltwebstatic.com/images3_pi/2023/02/28/16775878532f98c6125e8f0382db5c22ec8b398afa_thumbnail_900x.webp
"Women's Pointed Toe Stiletto High Heels, Backless & Breathable & Slip-On & Shoes, For Spring & Summer",https://us.shein.com/Women-s-Pointed-Toe-Stiletto-High-Heels-Backless-Breathable-Slip-On-Shoes-For-Spring-Summer-p-10711619.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,18.0,22.1,0.0,Black,N/A,1000+, sx2205236833659831,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Elegant Outdoors Flat Slippers for Women, Minimalist Two Part Plain Open Toe Slide Sandals",https://us.shein.com/Elegant-Outdoors-Flat-Slippers-for-Women-Minimalist-Two-Part-Plain-Open-Toe-Slide-Sandals-p-10146108.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,11.1,14.0,0.0,Khaki,N/A,1000+, sx2203223446460649,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Women Minimalist Chunky Heeled Mule Sandals, Fashion Summer Heeled Sandals",https://us.shein.com/Women-Minimalist-Chunky-Heeled-Mule-Sandals-Fashion-Summer-Heeled-Sandals-p-10990488.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,14.5,18.3,0.0,Green,N/A,1000+, sx2205189749280329,//img.ltwebstatic.com/images3_pi/2022/07/06/165708634734757908c94222e5622aa7ef7baed939_thumbnail_900x.webp
"Women Minimalist Chunky Heeled Mule Sandals, Elegant Summer Heeled Sandals",https://us.shein.com/Women-Minimalist-Chunky-Heeled-Mule-Sandals-Elegant-Summer-Heeled-Sandals-p-10990509.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,14.5,18.3,0.0,Beige,N/A,1000+, sx2205184441117261,//img.ltwebstatic.com/images3_pi/2022/07/06/165708629520840c5631aefee1f70580f377c8e188_thumbnail_900x.webp
Casual And Stylish Women Peep Toe Wedges With Thick Soles,https://us.shein.com/Casual-And-Stylish-Women-Peep-Toe-Wedges-With-Thick-Soles-p-32608563.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,13.8,17.3,0.0,Brown,N/A,100+, sx2312227127020542,//img.ltwebstatic.com/images3_pi/2024/03/30/14/1711794887dac635568f819694e74f134b0644ba00_thumbnail_900x.webp
"Women's Green High Heel Sandals, Square Toe Chunky Heel Sandals, Two-way Wear High Heel Slippers, Soft PU Leather Comfortable And Versatile High Heel Shoes, Square Chunky Heel Shows Long Legs, Solid Color Casual And Comfortable Slippers For Women",https://us.shein.com/Women-s-Green-High-Heel-Sandals-Square-Toe-Chunky-Heel-Sandals-Two-way-Wear-High-Heel-Slippers-Soft-PU-Leather-Comfortable-And-Versatile-High-Heel-Shoes-Square-Chunky-Heel-Shows-Long-Legs-Solid-Color-Casual-And-Comfortable-Slippers-For-Women-p-20181198.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,19.3,24.3,0.0,Green,N/A,1000+, sx2302210808033602,//img.ltwebstatic.com/images3_pi/2023/07/24/1690189446848ba0015b59beaa4c029240534c6b7b_thumbnail_900x.webp
Ladies' Sexy Pointed Toe High Heel Shoes,https://us.shein.com/Ladies-Sexy-Pointed-Toe-High-Heel-Shoes-p-24313481.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,18.5,22.7,0.0,Red,N/A,100+, sx2310063652333708,//img.ltwebstatic.com/images3_pi/2023/10/08/be/1696769720dd98015f0bf8d61c1e47faca5f9126b1_thumbnail_900x.webp
"Women Clear Chunky Heeled Sandals, Fashionable Open Toe Ankle Strap Sandals",https://us.shein.com/Women-Clear-Chunky-Heeled-Sandals-Fashionable-Open-Toe-Ankle-Strap-Sandals-p-12280058.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,16.4,20.7,0.0,Beige,N/A,500+, sx2211272065667202,//img.ltwebstatic.com/images3_pi/2022/11/28/16695996093b489feb0a82fddca1a8333589fc33d1_thumbnail_900x.webp
"Women's Red Peep Toe Sandals, Sexy & Fashionable Party Shoes With Cross Straps And Buckles Design, Square Toe Stylish Comfortable High Heels, Show Slim Thick Heels",https://us.shein.com/Women-s-Red-Peep-Toe-Sandals-Sexy-Fashionable-Party-Shoes-With-Cross-Straps-And-Buckles-Design-Square-Toe-Stylish-Comfortable-High-Heels-Show-Slim-Thick-Heels-p-17384070.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,20.3,25.6,0.0,Red,N/A,1000+, sx2306047243418611,//img.ltwebstatic.com/images3_pi/2023/06/06/168606083823a2d8b74cfbeba12258287ae76cc0da_thumbnail_900x.webp
"Women Black Rhinestone & Faux Pearl Decor Sandals, Elegant Point Toe Ankle Strap Pumps",https://us.shein.com/Women-Black-Rhinestone-Faux-Pearl-Decor-Sandals-Elegant-Point-Toe-Ankle-Strap-Pumps-p-10279874.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,15.4,18.9,0.0,Black,N/A,1000+, sx2204103343437341,//img.ltwebstatic.com/images3_pi/2022/04/11/1649662744f29702125604ce0e5a7047f5c58a20c2_thumbnail_900x.webp
"Women High Heel Sandals, New Summer Fish Mouth High Heels With Thick Heels, Elegant Open Toe Back Zipper Casual High Heel Pumps For Women",https://us.shein.com/Women-High-Heel-Sandals-New-Summer-Fish-Mouth-High-Heels-With-Thick-Heels-Elegant-Open-Toe-Back-Zipper-Casual-High-Heel-Pumps-For-Women-p-32971256.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,14.5,18.2,0.0,Black,N/A,5, sx2404045555267237,//img.ltwebstatic.com/images3_spmp/2024/04/04/fc/17122233312dc222e3460f8a401b0a0ae6793310f9_thumbnail_900x.webp
"Women Crocodile Embossed Stiletto Heeled Ankle Strap Sandals, Elegant Summer Heeled Sandals",https://us.shein.com/Women-Crocodile-Embossed-Stiletto-Heeled-Ankle-Strap-Sandals-Elegant-Summer-Heeled-Sandals-p-13379278.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,14.9,18.8,0.0,Black,N/A,500+, sx2302250040500970,//img.ltwebstatic.com/images3_pi/2022/12/06/1670322928508e67625baf70fec24607bf9b3b9643_thumbnail_900x.webp
Summer New Arrival Sexy Strappy Stiletto High Heels Sandals For Dating,https://us.shein.com/Summer-New-Arrival-Sexy-Strappy-Stiletto-High-Heels-Sandals-For-Dating-p-31910308.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,16.9,21.3,0.0,Black,N/A,56, sx2402270642707951,//img.ltwebstatic.com/images3_pi/2024/03/20/17/1710947702ca7efa2000374d190c479bf7b8fff1c6_thumbnail_900x.webp
Fashionable Women's Summer Sandals With Jute Soles & Thick Bottom & Elastic Band & Ankle Strap & Roman Style Straps,https://us.shein.com/Fashionable-Women-s-Summer-Sandals-With-Jute-Soles-Thick-Bottom-Elastic-Band-Ankle-Strap-Roman-Style-Straps-p-29386686.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,22.0,27.8,0.0,N/A,N/A,38, sx2401172122201080,//img.ltwebstatic.com/images3_spmp/2024/01/17/eb/1705505357140f8fca259596965b80b16863a38436_thumbnail_900x.webp
"Women Minimalist Chunky Heeled Sandals, Elegant Faux Suede Ankle Strap Sandals",https://us.shein.com/Women-Minimalist-Chunky-Heeled-Sandals-Elegant-Faux-Suede-Ankle-Strap-Sandals-p-16045784.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,14.19,29.1,0.0,Black,N/A,100+, sx2206072364362909,//img.ltwebstatic.com/images3_pi/2023/05/12/1683901815d06c39cba954fb6cbad98b0548f00ef1_thumbnail_900x.webp
"Women White Casual Slip-On Flat Slippers, Plus Size Beach Sandals, Outdoor Open Toe Slides",https://us.shein.com/Women-White-Casual-Slip-On-Flat-Slippers-Plus-Size-Beach-Sandals-Outdoor-Open-Toe-Slides-p-31637440.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,7.01,11.6,0.0,White,N/A,93, sx2403133552580751,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Red Butterfly Knot Thin High Heel Women's Sandals, Elegant Style, Suitable For Women's Dress, Party, And Outdoor",https://us.shein.com/Red-Butterfly-Knot-Thin-High-Heel-Women-s-Sandals-Elegant-Style-Suitable-For-Women-s-Dress-Party-And-Outdoor-p-26120455.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,18.6,23.5,0.0,N/A,N/A,100+, sx2311077821312459,//img.ltwebstatic.com/images3_pi/2023/11/07/2f/16993719719d6100f362552cf6222c7bc345d97b3f_thumbnail_900x.webp
"Women's Pointed Toe High Heels With Stiletto & Black Bow Decor & Mesh Lace, Fashionable White Party Shoes",https://us.shein.com/Women-s-Pointed-Toe-High-Heels-With-Stiletto-Black-Bow-Decor-Mesh-Lace-Fashionable-White-Party-Shoes-p-21782445.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,13.97,23.2,0.0,Black,N/A,100+, sx2308201737712375,//img.ltwebstatic.com/images3_spmp/2023/08/20/94/16925419996b456629fccb6730c7c821d8cb6c1e4f_thumbnail_900x.webp
New Spring And Summer Women's Imitation Cashmere Hollow Out Chunky Heel Black High-Heeled Shoes,https://us.shein.com/New-Spring-And-Summer-Women-s-Imitation-Cashmere-Hollow-Out-Chunky-Heel-Black-High-Heeled-Shoes-p-30725531.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,19.1,23.5,0.0,Black,N/A,26, sx2402279929807928,//img.ltwebstatic.com/images3_pi/2024/02/28/4c/1709134764cd138415d092cb6117d1585b5a4f9352_thumbnail_900x.webp
"Women Black Buckle Decor Platform Sandals, Open Toe Chunky Heel Ankle Strap Sandals",https://us.shein.com/Women-Black-Buckle-Decor-Platform-Sandals-Open-Toe-Chunky-Heel-Ankle-Strap-Sandals-p-11487713.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,23.9,30.1,0.0,Black,N/A,500+, sx2209118996038210,//img.ltwebstatic.com/images3_pi/2022/09/13/1663040534b8e2333139b7b9472764ef21f2815022_thumbnail_900x.webp
"Ladies' Casual Fashionable Diamond Patterned Thick-soled Increase High Slippers, Outdoor Beach Comfy Flip Flops",https://us.shein.com/Ladies-Casual-Fashionable-Diamond-Patterned-Thick-soled-Increase-High-Slippers-Outdoor-Beach-Comfy-Flip-Flops-p-17765249.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,9.87,18.5,0.0,Black,N/A,1000+, sx2306129828079238,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Women Peep Toe Side Hollow Out Chunky Heels Sandals Back Zip Closure, Casual, Simple, Comfortable, Dark Apricot Leather High Heel Sandals",https://us.shein.com/Women-Peep-Toe-Side-Hollow-Out-Chunky-Heels-Sandals-Back-Zip-Closure-Casual-Simple-Comfortable-Dark-Apricot-Leather-High-Heel-Sandals-p-32954553.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,18.6,23.4,0.0,N/A,N/A,0, sx2404042661168622,//img.ltwebstatic.com/images3_pi/2024/04/07/04/17125002509332e52d0c632c31122793de94d1b68a_thumbnail_900x.webp
"Elegant Black Ankle Strap Sandals For Women, Buckle Decor Faux Suede Chunky Heeled Sandals",https://us.shein.com/Elegant-Black-Ankle-Strap-Sandals-For-Women-Buckle-Decor-Faux-Suede-Chunky-Heeled-Sandals-p-13294575.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,17.5,22.1,0.0,Black,N/A,500+, sx2302218556186849,//img.ltwebstatic.com/images3_pi/2023/02/22/1677036045d17f686e44dca6c0ac1e772aefa86a76_thumbnail_900x.webp
"New Women Cross Strap Chunky Heel High Heel Sandals, Hollow Out Sexy Peep Toe Fashion High Heels, Easy-Matching With Elastic High Back Strap, Zip Closure And Roman Flat Sandals",https://us.shein.com/New-Women-Cross-Strap-Chunky-Heel-High-Heel-Sandals-Hollow-Out-Sexy-Peep-Toe-Fashion-High-Heels-Easy-Matching-With-Elastic-High-Back-Strap-Zip-Closure-And-Roman-Flat-Sandals-p-32413299.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,19.0,24.0,0.0,N/A,N/A,3, sx2403171823614553,//img.ltwebstatic.com/images3_spmp/2024/03/17/4a/17106572923c49c9155ed7a2a48215b122c4b8839a_thumbnail_900x.webp
"Fashionable Buckle Design Flat Slippers Cool & Refreshing, Suitable For Both Men And Women, Perfect For Beach, Outdoor And Leisure Occasions, Summer",https://us.shein.com/Fashionable-Buckle-Design-Flat-Slippers-Cool-Refreshing-Suitable-For-Both-Men-And-Women-Perfect-For-Beach-Outdoor-And-Leisure-Occasions-Summer-p-21023416.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,7.14,18.5,0.0,Black,N/A,100+, sx2308015120474742,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Women's High-Heel Pearl Chain Decoration Chunky Sandals, Fashionable Wedding Butterfly & Flower Princess Shoes",https://us.shein.com/Women-s-High-Heel-Pearl-Chain-Decoration-Chunky-Sandals-Fashionable-Wedding-Butterfly-Flower-Princess-Shoes-p-27066952.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,20.4,25.6,0.0,White,N/A,100+, sx2307115044065210,//img.ltwebstatic.com/images3_pi/2023/12/02/3a/17014489199c691799ea76e8747a2884542b6dd11c_thumbnail_900x.webp
"Women Bow Decor Ankle Strap Sandals, Elegant Outdoor Wedge Sandals",https://us.shein.com/Women-Bow-Decor-Ankle-Strap-Sandals-Elegant-Outdoor-Wedge-Sandals-p-13636934.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,14.4,18.1,0.0,Black,N/A,500+, sx2303033971100508,//img.ltwebstatic.com/images3_pi/2023/03/07/16781784555f33ee085ddcb2983c1a3a8f90bf81f6_thumbnail_900x.webp
CUCCOO BIZCHIC Minimalist Chunky Heeled Ankle Strap Sandals For Summer Graduation Heels Prom Heels,https://us.shein.com/CUCCOO-BIZCHIC-Minimalist-Chunky-Heeled-Ankle-Strap-Sandals-For-Summer-Graduation-Heels-Prom-Heels-p-6147392.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,17.49,23.3,0.0,Apricot,N/A,1000+, sx2109108857131171,//img.ltwebstatic.com/images3_pi/2021/10/21/1634786898a041748abd6bed9ddc592e30084fa59f_thumbnail_900x.webp
Women's Elegant Low-cut Flat Shoes With Pointed Toe And Open Heel,https://us.shein.com/Women-s-Elegant-Low-cut-Flat-Shoes-With-Pointed-Toe-And-Open-Heel-p-11865524.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,15.5,18.8,0.0,Black,N/A,500+, sx2202183914915616,//img.ltwebstatic.com/images3_pi/2022/10/13/166564391833dd015eae151b73e2f9a96c533c7221_thumbnail_900x.webp
"Women's Simple Chain Decor Flat Sandals, Casual Slippers For Outdoor Activities, Flip-Flops, Summer New Arrival Shoes",https://us.shein.com/Women-s-Simple-Chain-Decor-Flat-Sandals-Casual-Slippers-For-Outdoor-Activities-Flip-Flops-Summer-New-Arrival-Shoes-p-27970091.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,8.6,10.9,0.0,Black,N/A,100+, sx2312172385920871,//img.ltwebstatic.com/images3_spmp/2023/12/17/5f/17027999323f2f00f87c0212bade42d9b1dea8aaa3_thumbnail_900x.webp
Women's Chunky Heel Black Fashionable British Style Square Toe Work Shoes,https://us.shein.com/Women-s-Chunky-Heel-Black-Fashionable-British-Style-Square-Toe-Work-Shoes-p-30448801.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,15.25,27.0,0.0,Black,N/A,39, sx2402232286674494,//img.ltwebstatic.com/images3_pi/2024/02/23/fa/170869431420eac308edea5794cddd47196a9bdd6c_thumbnail_900x.webp
"Minimalist Chunky Heeled Suedette Slingback Sandals, Black Elegant Solid Color Open Heel Shoes",https://us.shein.com/Minimalist-Chunky-Heeled-Suedette-Slingback-Sandals-Black-Elegant-Solid-Color-Open-Heel-Shoes-p-11040372.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,18.6,23.4,0.0,Black,N/A,1000+, sx2205245577721288,//img.ltwebstatic.com/images3_pi/2022/07/13/1657696822038143ddfb1e81b5f70a58222c5cdb6a_thumbnail_900x.webp
Women's Wedge Heel Thick Platforms Sandals,https://us.shein.com/Women-s-Wedge-Heel-Thick-Platforms-Sandals-p-26268337.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,17.0,24.0,0.0,White,N/A,14, sx2311102692644449,//img.ltwebstatic.com/images3_pi/2024/04/01/e0/1711943288054c25766e5b755f49561687f7239e68_thumbnail_900x.webp
"Women's Apricot High Heel Sandals Open Toe Sexy Party Fashionable Simple And Comfortable Women High Heel Shoes, Comfortable And Easy To Wear, Showing High And Thin And Long Legs",https://us.shein.com/Women-s-Apricot-High-Heel-Sandals-Open-Toe-Sexy-Party-Fashionable-Simple-And-Comfortable-Women-High-Heel-Shoes-Comfortable-And-Easy-To-Wear-Showing-High-And-Thin-And-Long-Legs-p-30948192.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,18.2,22.9,0.0,Apricot,N/A,20, sx2402271144105305,//img.ltwebstatic.com/images3_pi/2024/03/04/be/1709547605c414f3d196d46ae0b7e1726bdefccd13_thumbnail_900x.webp
"Women Black Minimalist Pumps, Point Toe Stiletto Heeled Court Pumps",https://us.shein.com/Women-Black-Minimalist-Pumps-Point-Toe-Stiletto-Heeled-Court-Pumps-p-10305868.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,18.5,22.7,0.0,Black,N/A,1000+, sx2204146222212866,//img.ltwebstatic.com/images3_pi/2022/04/15/165000908629e696fa95fd0b0004a5ae755b52e308_thumbnail_900x.webp
